,player_api_id,pac,sho,pas,dri,def,phy,cluster
64,6864,58.98886929267998,41.82463790313938,51.22834621872275,57.31990282673982,65.08345806920771,72.39192849307372,cluster_9
65,6911,78.5,75.39214816787893,76.2190532633085,74.85957338352361,46.73928865269115,66.75976236622054,cluster_7
66,7099,58.666666666666664,58.51663510006326,50.871023096197725,54.68581302153289,45.525935455592524,56.97202390944181,cluster_0
67,7206,76.0,53.25,56.08333333333333,64.49999999999999,43.300000000000004,60.5,cluster_3
68,7226,71.15,55.98333333333333,58.2,67.82,32.42,64.375,cluster_8
69,7284,75.89024390243902,62.1422764227642,60.55284552845528,66.16585365853656,54.6731707317073,61.9390243902439,cluster_3
70,7334,54.5,17.045454545454547,16.87878787878788,33.36363636363636,19.654545454545453,55.31818181818182,cluster_2
71,7604,64.0,56.083333333333336,69.91666666666667,63.9,47.5,60.25,cluster_3
72,7616,67.39285714285714,54.61904761904761,56.84523809523811,63.842857142857135,47.82857142857143,67.28571428571429,cluster_3
73,7621,56.32368672032265,23.992463960498576,25.72012227844861,36.250582449841176,23.19233032664669,52.723004693997225,cluster_2
74,7627,67.33333333333333,50.425925925925924,53.03703703703704,64.53333333333335,58.57777777777778,67.47222222222223,cluster_1
75,7628,61.357142857142854,47.11904761904761,46.642857142857146,57.25714285714285,52.74285714285715,62.714285714285715,cluster_1
76,7663,55.1,40.11666666666667,45.85,53.8,50.339999999999996,55.425,cluster_1
77,7681,53.0,54.83333333333334,52.611111111111114,57.63333333333333,56.69999999999999,55.791666666666664,cluster_6
78,7683,68.75,57.25,58.77083333333333,65.2,62.80000000000001,68.5,cluster_4
79,8777,56.84375,46.84374999999999,50.61458333333333,65.95,60.22500000000001,59.296875,cluster_1
80,8780,82.82142857142857,67.00000000000001,59.047619047619044,63.62142857142857,36.31428571428571,65.70535714285714,cluster_0
81,8784,66.0909090909091,51.060606060606055,50.212121212121204,58.65454545454547,53.5090909090909,59.31818181818182,cluster_4
82,8800,63.473684210526315,49.20175438596491,54.456140350877206,58.221052631578964,59.52631578947367,62.276315789473685,cluster_1
83,8837,58.7,45.266666666666666,49.233333333333334,45.839999999999996,53.839999999999996,49.15,cluster_6
84,8840,74.65384615384616,60.487179487179496,55.24358974358975,66.12307692307692,34.38461538461539,63.44230769230769,cluster_8
85,8881,76.25,58.62962962962964,62.23148148148149,67.95555555555553,57.13333333333334,67.45833333333333,cluster_3
86,8893,52.635530080483974,43.53869594074787,48.16351675100624,61.95587367476177,53.42849548997002,61.634507040995835,cluster_1
87,8922,71.12,73.84666666666665,57.40666666666665,67.51199999999999,30.82399999999999,69.61,cluster_0
88,8925,55.5,48.333333333333336,49.666666666666664,51.8,48.0,60.0,cluster_4
89,8930,58.22222222222222,54.7037037037037,52.879629629629626,62.61111111111112,67.21111111111111,68.69444444444444,cluster_9
90,8932,63.3,31.7,52.53333333333334,61.48,68.96000000000001,70.6,cluster_5
91,8985,59.30769230769231,63.68589743589743,61.34615384615384,62.54615384615385,70.13846153846154,68.99038461538461,cluster_4
92,9079,70.64814814814815,55.60493827160495,65.97530864197532,68.46666666666667,70.04444444444445,69.03703703703704,cluster_4
93,9086,58.60575188166073,49.7921096076844,54.49266052506405,61.457730990652514,65.60314647776669,73.73500260777622,cluster_9
94,9124,58.625,36.79166666666667,46.66666666666667,53.5,64.9,71.375,cluster_5
95,9128,61.35,64.08333333333334,64.98333333333335,60.26000000000001,67.43999999999998,67.05,cluster_4
96,9144,59.5,56.84052302997436,63.97390483535455,67.51738493319093,29.08421758008427,45.21408168879657,cluster_7
97,9149,56.0,42.10226039714553,41.795119383056516,52.87175530334313,61.79443085770631,72.35824855111805,cluster_5
98,9183,25.0,27.77777777777778,31.037037037037035,31.266666666666666,24.46666666666667,31.666666666666668,cluster_2
99,9203,66.5,66.5,67.33333333333333,62.6,30.4,60.25,cluster_7
100,9213,71.3,63.69999999999999,70.66666666666667,70.24,54.36,67.5,cluster_3
101,9307,63.5,61.04761904761905,49.5,61.25714285714286,64.42857142857143,75.21428571428571,cluster_6
102,9449,50.205882352941174,41.91176470588236,42.24509803921569,45.92941176470588,66.0,66.41176470588235,cluster_9
103,10348,72.11904761904762,74.86507936507935,74.24603174603173,76.20952380952379,38.82857142857142,60.476190476190474,cluster_7
104,10404,74.66666666666667,68.52777777777777,68.80555555555556,72.23333333333333,49.666666666666664,72.83333333333333,cluster_7
105,10474,66.0,62.5,49.166666666666664,58.4,31.399999999999995,63.5,cluster_0
106,10491,73.9423076923077,74.49358974358974,72.96153846153845,69.44615384615386,47.61538461538461,63.42307692307692,cluster_7
107,10637,38.791666666666664,20.826388888888896,22.444444444444446,35.341666666666676,20.48333333333333,54.364583333333336,cluster_2
108,10880,61.25,61.37500000000001,60.20833333333333,64.325,59.12499999999999,62.15625,cluster_4
109,10933,67.35,67.74166666666666,69.64166666666668,68.10000000000001,59.08,53.3625,cluster_3
110,10950,40.24,43.33333333333333,44.57999999999999,47.464,70.76,63.71,cluster_9
111,10967,72.4375,60.569444444444436,65.36805555555556,71.05833333333334,66.74166666666666,74.22916666666667,cluster_4
112,10984,71.0,51.13632997423361,51.605207584341976,66.83265303176564,72.66058354883016,75.86452949246164,cluster_6
113,11024,41.18181818181818,18.515151515151512,29.621212121212114,44.618181818181824,20.145454545454545,52.45454545454545,cluster_2
114,11027,59.46153846153846,51.84615384615385,54.679487179487175,55.70769230769231,71.29230769230769,73.34615384615384,cluster_9
115,11038,64.1,59.32903780333059,50.52774593995879,57.128690301202276,40.241896321010096,56.45564112205782,cluster_0
116,11049,69.16666666666667,58.36111111111111,62.72222222222223,66.23333333333333,66.06666666666668,70.45833333333333,cluster_6
117,11052,65.6,49.91666666666666,56.03333333333334,66.61999999999998,62.459999999999994,68.75,cluster_6
118,11061,59.78125,44.125,42.302083333333336,48.92500000000001,62.375000000000014,67.875,cluster_9
119,11242,64.52631578947368,39.55263157894737,49.17543859649123,63.17894736842104,58.768421052631574,68.84210526315789,cluster_1
120,11263,75.91666666666667,53.888888888888886,49.44444444444445,62.5,24.666666666666668,49.833333333333336,cluster_8
121,11285,77.27960840040332,57.289191061734336,62.0945972925052,69.8465613956348,36.0237462416417,61.49750586749652,cluster_8
122,11316,42.55263157894737,19.91228070175439,22.289473684210527,37.74736842105262,19.073684210526313,46.86842105263158,cluster_2
123,11317,58.458333333333336,47.15277777777777,52.88888888888889,60.53333333333334,55.0,63.625,cluster_4
124,11319,48.975,22.28333333333334,23.85,37.96999999999999,20.129999999999995,44.1,cluster_2
125,11320,46.88235294117647,18.27450980392157,23.352941176470587,40.152941176470584,21.14117647058824,46.73529411764706,cluster_2
126,11321,39.416666666666664,23.652777777777782,29.01388888888889,41.91666666666667,21.816666666666666,54.125,cluster_2
127,11323,67.69444444444444,61.73148148148149,64.16666666666667,65.55555555555556,72.71111111111112,77.19444444444444,cluster_4
128,11324,57.595238095238095,45.37301587301587,63.80952380952381,64.91428571428571,69.26666666666665,73.03571428571429,cluster_1
129,11327,71.88888888888889,64.77777777777777,69.62962962962962,72.33333333333333,52.777777777777786,61.55555555555556,cluster_3
130,11329,68.25,52.99999999999999,60.00000000000001,65.45714285714286,65.75714285714288,69.51785714285714,cluster_1
131,11332,62.36,61.126666666666644,62.613333333333316,64.27199999999999,42.58400000000002,55.64,cluster_7
132,11336,38.078947368421055,23.342105263157897,23.087719298245617,39.515789473684215,19.86315789473684,46.3421052631579,cluster_2
133,11349,52.6875,38.645833333333336,45.49999999999999,50.574999999999996,66.75,71.71875,cluster_5
134,11357,62.44,56.640000000000015,58.45333333333332,60.51199999999998,61.992,76.34,cluster_4
135,11496,63.04347826086956,65.97101449275361,66.84057971014491,69.49565217391307,38.12173913043477,67.27173913043478,cluster_7
136,11498,58.94,21.04,24.18,42.824000000000005,20.847999999999992,54.8,cluster_2
137,11555,55.08695652173913,70.31884057971014,66.91304347826087,62.6,62.05217391304347,68.8804347826087,cluster_4
138,11569,57.75,52.69148027610607,51.26687037934051,53.40116366995351,65.16715777275843,62.97483696557944,cluster_6
139,11576,71.08333333333333,70.05555555555556,67.61111111111113,65.7,71.93333333333332,73.125,cluster_4
140,11671,66.16666666666667,55.411111111111126,57.31111111111111,67.09333333333333,52.90666666666666,67.25,cluster_3
141,11685,79.56976744186046,77.93798449612402,78.75581395348837,78.46511627906978,55.79999999999998,68.51744186046511,cluster_7
142,11716,31.5,28.915101064792026,36.266132492567884,46.80109650815649,32.26312528733622,60.053782711632905,cluster_2
143,11726,65.09375,57.916666666666664,67.16666666666667,69.08749999999998,58.54999999999999,70.984375,cluster_4
144,11734,70.5,41.32175846879394,45.266730381900175,56.96829135988941,54.26945351402472,68.49973803530094,cluster_1
145,11736,52.75,46.645833333333336,46.541666666666664,59.06250000000001,71.69999999999999,70.390625,cluster_9
146,11743,72.65517241379311,68.41954022988506,72.07471264367814,73.82758620689656,45.14482758620689,64.86206896551724,cluster_7
147,11746,39.5,29.43276494346034,37.39182146614061,43.66547682831181,32.583850299597096,60.77016172655647,cluster_2
148,11747,59.0,30.0,36.888888888888886,46.53333333333333,58.133333333333326,66.41666666666667,cluster_5
149,11752,62.5,47.38204544618923,52.472661080387354,60.06282850217615,62.10073110325735,70.52582559342049,cluster_6
150,11754,68.56060606060606,69.3838383838384,72.10606060606061,73.04242424242426,68.84242424242423,74.53787878787878,cluster_4
151,11758,83.765625,69.04687500000001,67.72395833333334,75.25625000000001,62.09999999999999,79.0625,cluster_3
152,11759,70.16666666666667,54.916666666666664,60.77777777777777,63.599999999999994,63.1,71.875,cluster_4
153,11760,32.0,21.291666666666668,24.729166666666664,39.300000000000004,17.400000000000002,57.15625,cluster_2
154,11778,63.785714285714285,52.78571428571428,49.59523809523809,60.51428571428572,70.97142857142856,71.0,cluster_6
155,11788,71.0,57.49240632878372,58.79956884077857,69.1378703810545,56.53395044315532,67.32570119814164,cluster_6
156,11795,66.5,51.209156053239575,52.91749661143377,59.697245055282394,58.19691120742849,66.53398565098463,cluster_6
157,11796,58.483870967741936,45.424731182795696,57.25806451612904,63.13548387096776,63.4774193548387,65.0725806451613,cluster_1
158,11798,75.80555555555556,57.32407407407407,66.24999999999999,71.42222222222223,57.04444444444445,67.56944444444444,cluster_3
159,11801,65.0952380952381,49.57142857142857,51.53968253968254,64.56190476190476,61.295238095238076,66.41666666666667,cluster_1
160,11827,61.5,58.916666666666664,49.083333333333336,60.93333333333334,67.66666666666667,71.25,cluster_6
161,11829,69.5,58.57142857142858,65.95238095238095,66.5142857142857,67.5142857142857,72.17857142857143,cluster_6
162,11833,62.5,57.388888888888886,54.0,62.733333333333334,64.37777777777778,68.02777777777777,cluster_6
163,11836,63.25,64.1778998206347,70.97242200785668,68.04530140912831,60.89907669576174,59.85599827408191,cluster_4
164,11840,67.83333333333333,62.64814814814814,57.72222222222222,70.6888888888889,41.911111111111104,60.80555555555556,cluster_0
165,11849,64.45454545454545,57.96969696969697,61.181818181818194,64.14545454545453,66.83636363636364,70.13636363636364,cluster_4
166,11851,62.0,48.78123391566317,45.293093201816156,50.40403537581193,62.42067133705737,70.0260721787557,cluster_6
167,11860,66.71428571428571,59.64285714285713,60.8095238095238,64.60000000000001,65.48571428571428,66.67857142857143,cluster_6
168,11861,63.166666666666664,51.010313277152875,45.17144412228652,53.2984113939739,65.50933955509723,71.90492120485168,cluster_6
169,11863,57.107142857142854,42.511904761904766,48.30952380952382,55.51428571428572,68.84285714285713,70.5,cluster_9
170,11865,67.875,58.79166666666667,59.666666666666664,62.35,59.5,70.625,cluster_6
171,11876,69.5,58.59841846928774,57.207496565029636,63.8874201874768,61.5999536470466,66.60107917891635,cluster_6
172,11897,70.14285714285714,59.3095238095238,62.95238095238095,68.82857142857144,64.88571428571427,77.21428571428571,cluster_6
173,11901,74.64285714285714,57.02380952380952,52.42857142857143,65.28571428571429,63.60000000000001,68.17857142857143,cluster_4
174,12005,69.5,70.35416666666666,55.979166666666664,69.175,47.199999999999996,74.15625,cluster_0
175,12099,74.0,59.055555555555564,58.24999999999999,67.03333333333335,35.43333333333333,51.291666666666664,cluster_7
176,12209,43.23076923076923,25.2948717948718,21.64102564102564,39.10769230769232,21.87692307692308,55.07692307692308,cluster_2
177,12245,59.71875,64.42708333333333,45.536458333333314,55.26875,34.32499999999999,65.4140625,cluster_0
178,12246,85.14285714285714,68.14285714285715,58.47619047619048,73.82857142857144,36.300000000000004,60.67857142857143,cluster_8
179,12283,62.55555555555556,62.141975308641975,51.93209876543209,63.244444444444426,36.75555555555554,66.73148148148148,cluster_0
180,12288,66.47368421052632,37.771929824561404,53.20175438596492,62.04210526315789,75.35789473684211,72.76315789473684,cluster_9
181,12307,58.166666666666664,52.38888888888888,57.22222222222223,64.7,50.96666666666666,61.833333333333336,cluster_3
182,12310,55.0,54.666666666666664,55.666666666666664,57.699999999999996,52.8,59.5,cluster_4
183,12318,29.9,13.85,19.333333333333336,32.49999999999999,15.26,40.3,cluster_2
184,12320,67.8,51.833333333333336,53.26666666666667,59.48,56.36,62.0,cluster_1
185,12327,61.05555555555556,48.79629629629629,56.87037037037036,60.111111111111114,46.488888888888894,58.47222222222222,cluster_3
186,12330,73.84210526315789,49.10526315789474,60.09649122807017,72.46315789473685,71.52631578947368,72.0,cluster_1
187,12340,23.846153846153847,19.33333333333333,23.346153846153847,32.90769230769231,19.446153846153848,44.03846153846154,cluster_2
188,12371,64.0,45.666666666666664,57.833333333333336,63.1,59.4,72.625,cluster_1
189,12374,48.0,48.736842105263165,43.456140350877185,49.69473684210525,62.86315789473686,69.89473684210526,cluster_9
190,12381,51.5,21.722725832338583,28.5238387206831,36.55968218544172,22.783514465861874,58.33751614926157,cluster_2
191,12386,77.65625,68.71354166666666,56.07812499999998,71.83125,38.474999999999994,62.0234375,cluster_8
192,12405,46.357142857142854,50.3095238095238,45.47619047619048,51.48571428571429,62.34285714285715,65.75,cluster_9
193,12418,70.16666666666667,62.833333333333336,45.666666666666664,60.666666666666664,38.26666666666667,66.41666666666667,cluster_0
194,12431,76.0,42.333333333333336,57.233333333333334,61.2,58.120000000000005,75.0,cluster_1
195,12454,63.088235294117645,53.46078431372549,64.05882352941177,58.56470588235294,69.96470588235292,67.88235294117646,cluster_9
196,12473,72.40625,35.020833333333336,49.770833333333336,52.975,67.0625,71.171875,cluster_5
197,12574,76.3,66.79166666666667,66.05833333333335,70.18,50.92999999999999,75.8625,cluster_7
198,12692,68.65,64.94166666666668,62.98333333333335,66.88999999999999,50.47,70.2625,cluster_7
199,12763,75.44444444444444,69.32407407407406,64.88888888888889,67.43333333333332,46.72222222222221,65.15277777777777,cluster_7
200,12766,67.77272727272727,59.70454545454547,64.06060606060605,65.07272727272726,75.04545454545456,78.05681818181819,cluster_9
201,12985,59.27106016096794,42.960885179959064,42.41003174401535,53.2064500841213,59.579619819555454,67.62347222141629,cluster_6
202,13033,41.14,19.8,23.513333333333335,40.496,20.263999999999996,49.34,cluster_2
203,13034,61.76470588235294,17.431372549019606,21.47058823529412,44.31764705882354,17.952941176470585,59.1764705882353,cluster_2
204,13131,51.5,25.65625,27.125,47.275,20.562500000000004,56.0,cluster_2
205,13191,76.5,65.91666666666666,68.30833333333332,69.33000000000001,72.16,72.8375,cluster_4
206,13225,56.9,57.083333333333336,50.233333333333334,58.15999999999999,31.0,59.425,cluster_0
207,13301,70.2,49.91111111111111,50.933333333333344,62.21333333333333,57.4,68.61666666666666,cluster_1
208,13320,38.16762177412347,20.92986780032516,26.730514529422997,33.980814641200766,20.873258908682622,45.34109001782427,cluster_2
209,13327,70.95040775421845,47.222073800575274,51.63860262897917,64.59682590366289,53.89884268459233,58.834236185381414,cluster_1
210,13329,67.35025241927808,50.14541076543549,51.83976988143155,56.740892226077015,57.68975975712858,62.44500335285515,cluster_1
211,13334,74.1,57.44,62.11999999999998,66.688,42.00000000000001,66.09,cluster_3
212,13345,44.72727272727273,23.64393939393939,26.151515151515152,39.981818181818184,21.109090909090913,53.31818181818182,cluster_2
213,13349,64.05345630030249,46.65960162963408,49.8521979693789,55.04742104672609,64.09280968123127,69.61531690062239,cluster_9
214,13350,53.875,31.833333333333336,42.0,48.15000000000001,58.550000000000004,69.375,cluster_5
215,13376,74.68674233864769,47.43154972080046,48.80007054525882,59.890720644139144,64.87249826537308,76.36904116961378,cluster_1
216,13383,70.5142120321936,61.0888117096325,56.01207336706915,63.2863494699047,45.77939819598801,71.91380281639833,cluster_0
217,13390,41.17391304347826,19.318840579710148,22.08695652173913,37.469565217391285,19.321739130434786,47.90217391304348,cluster_2
218,13405,51.20739527642094,50.13747425749898,53.181039722701385,56.78851127369607,60.42309309046194,64.79024144809325,cluster_9
219,13410,68.25957280043998,58.71699630977079,60.25471219788446,66.86897606796524,52.60772317270004,58.71318821908712,cluster_3
220,13423,54.38085004471332,54.993719967082136,54.63713893574422,50.54215204153431,70.62694193887222,75.22750391166434,cluster_9
221,13425,73.77777777777777,60.166666666666664,57.81481481481482,64.60000000000001,28.599999999999998,54.97222222222222,cluster_8
222,13428,79.54347826086956,61.87681159420289,66.0072463768116,71.76521739130435,39.90434782608697,60.84782608695652,cluster_7
223,13436,56.41343688446525,23.31861189863922,29.498342149652416,42.61888088145356,25.004471310510546,50.12342475841886,cluster_2
224,13437,69.942765040242,54.07768130370728,44.04009170883645,63.43793683738088,67.66424774498503,74.00475352049791,cluster_1
225,13449,65.95588235294117,60.69117647058823,62.41666666666668,58.352941176470594,62.494117647058786,71.38970588235294,cluster_4
226,13454,37.464285714285715,17.63095238095238,22.892857142857142,42.714285714285715,16.885714285714283,52.32142857142857,cluster_2
227,13471,59.0,19.844444444444445,21.111111111111107,42.50666666666666,18.24,46.53333333333333,cluster_2
228,13472,24.0,24.416666666666664,23.145833333333336,29.7,22.4,36.3125,cluster_2
229,13473,48.882521486059986,22.872878052915144,25.009654822147315,39.89705262482984,20.634639635692878,60.04250502928274,cluster_2
230,13474,48.90909090909091,39.712121212121204,43.62121212121212,49.381818181818176,65.19999999999999,67.06818181818181,cluster_9
231,13476,64.12218582926282,52.293375153449325,52.54311916810416,54.70839096394538,59.52642212852862,64.44215291570833,cluster_6
232,13477,73.75,49.145833333333336,55.20833333333334,57.2625,57.274999999999984,71.546875,cluster_1
233,13480,68.11111111111111,42.222222222222214,50.67283950617285,60.86666666666668,69.28148148148148,69.32407407407408,cluster_1
234,13481,70.89473684210526,42.578947368421055,53.078947368421055,57.578947368421055,61.63157894736842,69.8157894736842,cluster_1
235,13483,65.9119462157569,54.747714826216296,55.753987244363785,57.48913359597059,39.49884268459233,51.44962080076603,cluster_7
236,13486,75.33333333333333,53.49999999999999,57.47777777777778,63.43999999999998,58.093333333333334,70.38333333333334,cluster_1
237,13490,59.458333333333336,54.34722222222222,55.11111111111111,58.599999999999994,49.283333333333324,64.27083333333333,cluster_4
238,13494,39.142857142857146,17.59523809523809,18.619047619047617,34.25714285714287,17.34285714285714,50.94642857142857,cluster_2
239,13504,62.72222222222222,45.851851851851855,52.092592592592595,51.46666666666667,55.888888888888886,63.30555555555556,cluster_4
240,13513,41.90460840040331,49.54613550617878,46.969597292505206,53.9465613956348,59.50707957497502,60.862089200829864,cluster_9
241,13515,62.92307692307692,59.435897435897445,50.0,57.8,56.630769230769225,65.46153846153847,cluster_4
242,13518,78.9074074074074,65.77160493827161,65.8641975308642,72.1259259259259,73.48888888888888,75.48148148148148,cluster_4
243,13533,38.38636363636363,28.969696969696972,36.65151515151515,50.16363636363637,60.48181818181818,63.72727272727273,cluster_5
244,13538,83.06,61.76666666666667,60.83333333333334,64.73599999999998,36.504000000000005,57.81,cluster_8
245,13549,57.97588346747329,45.75893767902421,50.80030569612152,52.82645612460294,52.94749248328339,67.30751173499306,cluster_4
246,13551,69.83983795878758,61.197251473821105,63.60810922448492,67.2675426464696,60.13396396205863,73.4601748417227,cluster_4
247,13554,58.841534817601726,46.690737365542546,46.32471742797373,55.07646681511381,63.13412847390001,67.667176974346,cluster_1
248,13557,61.5,44.52083333333333,51.97916666666667,50.85,60.72500000000001,67.0,cluster_9
249,13917,72.54545454545455,56.76515151515152,61.098484848484844,61.63636363636365,54.50909090909093,71.30681818181819,cluster_3
250,14039,71.22916666666667,47.75,64.97916666666667,68.37500000000001,64.25000000000001,70.1875,cluster_1
251,14100,41.0,20.557692307692307,22.070512820512818,38.88461538461537,19.700000000000006,46.19230769230769,cluster_2
252,14487,65.85714285714286,65.61904761904762,57.50000000000001,62.91428571428572,33.228571428571435,57.57142857142857,cluster_0
253,14521,79.29166666666667,61.5,67.16666666666667,75.53333333333332,36.00000000000001,46.0625,cluster_8
254,14533,74.0,60.98449052828155,69.2437150636467,71.38868728363997,68.66718691807662,73.3219843758237,cluster_6
255,14551,60.166666666666664,42.833333333333336,47.27777777777778,56.03333333333333,65.86666666666666,69.95833333333333,cluster_9
256,14557,72.26190476190476,71.05555555555554,69.28571428571428,76.85714285714288,28.057142857142864,53.51190476190476,cluster_8
